Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
9-April-2020,9.04,9.25,9.04,9.14,9.13364269141531,19395,99,177147,10098,52.06,0.21,0.1
13-April-2020,9.25,9.25,8.99,9.05,9.04687239366139,29975,131,271180,18709,62.42,0.26,-0.2
15-April-2020,9.75,9.75,9.01,9.09,9.14728682170543,30960,150,283200,22759,73.51,0.74,-0.66
16-April-2020,9.15,9.28,9.01,9.14,9.20780113408557,34918,129,321518,17629,50.49,0.27,-0.01
17-April-2020,9.42,9.52,9.22,9.48,9.43344140514338,63538,330,599382,40783,64.19,0.3,0.06
20-April-2020,9.5,10.95,9.34,10.36,10.3346779633577,148244,2204,1532054,87116,58.77,1.61,0.86
21-April-2020,10.25,10.27,9.11,9.9,9.88421893947746,72568,1143,717278,39616,54.59,1.16,-0.35
22-April-2020,9.9,10.32,9.35,9.85,9.65276688190212,66284,957,639824,29770,44.91,0.97,-0.05
23-April-2020,9.94,10.09,9.8,9.91,9.9422839828649,47855,1488,475788,30023,62.74,0.29,-0.03
24-April-2020,9.79,9.84,9.61,9.63,9.71360786307405,41307,8789,401240,23337,56.5,0.23,-0.16
27-April-2020,9.75,10.99,9.51,9.57,9.60115872321819,45740,9655,439157,23490,51.36,1.48,-0.18
28-April-2020,9.59,9.65,9.44,9.55,9.48722035211058,67138,18584,636953,54120,80.61,0.21,-0.04
29-April-2020,9.55,9.68,9.48,9.5,9.56455470737913,39300,20014,375887,23648,60.17,0.2,-0.05
30-April-2020,9.53,9.68,9.5,9.55,9.61009955462405,30536,426,293454,18633,61.02,0.18,0.02
4-May-2020,10.2,10.2,9,9.14,9.21428252622183,67215,1327,619338,61171,91.01,1.2,-1.06
5-May-2020,9.32,9.32,9.03,9.09,9.17848146815401,36127,327,331591,26806,74.2,0.29,-0.23
6-May-2020,9,9.11,8.7,9.06,8.98139695447049,78213,856,702462,36704,46.93,0.41,0.06
7-May-2020,9.21,9.21,8.95,8.98,9.00331783452884,42799,824,385333,26836,62.7,0.26,-0.23
8-May-2020,9.75,9.75,8.83,8.88,8.94385289906943,44704,358,399826,26521,59.33,0.92,-0.87
11-May-2020,8.9,8.96,8.84,8.87,8.86255477547943,42446,608,376180,27547,64.9,0.12,-0.03
12-May-2020,8.84,8.89,8.69,8.86,8.78500313577924,25512,236,224123,16954,66.46,0.2,0.02
13-May-2020,9.06,9.34,8.85,9.1,9.02883590836441,45048,352,406731,29523,65.54,0.49,0.04
14-May-2020,9.17,9.17,8.93,9,8.97747300484051,16114,562,144663,9987,61.98,0.24,-0.17
15-May-2020,9.4,9.4,8.85,8.92,8.88692824026019,28902,158,256850,17803,61.6,0.55,-0.48
18-May-2020,8.85,8.99,8.58,8.74,8.69930047387254,31021,3237,269861,22905,73.84,0.41,-0.11
19-May-2020,8.85,8.86,8.59,8.61,8.64767429965951,68431,506,591769,46389,67.79,0.27,-0.24
20-May-2020,8.95,8.95,8.55,8.6,8.63215859030837,62198,9361,536903,45344,72.9,0.4,-0.35
21-May-2020,8.65,8.8,8.6,8.62,8.67054622858516,29127,195,252547,17767,61,0.2,-0.03
22-May-2020,8.62,8.85,8.45,8.58,8.60741145605597,45740,2750,393703,26314,57.53,0.4,-0.04
26-May-2020,8.74,8.74,8.5,8.55,8.57120398773006,26080,819,223537,16976,65.09,0.24,-0.19
27-May-2020,8.51,8.58,8.4,8.52,8.50488813161644,143204,497,1217934,114599,80.02,0.18,0.01
28-May-2020,8.35,8.65,8.35,8.54,8.55494050006685,74790,181,639824,39408,52.69,0.3,0.19
29-May-2020,8.52,8.57,8.32,8.54,8.48577032932998,29059,98,246588,17642,60.71,0.25,0.02
1-June-2020,8.6,9.26,8.6,9.13,9.02395226072986,108925,446,982934,56929,52.26,0.66,0.53
2-June-2020,9.13,9.98,9.13,9.59,9.69090946535959,242780,402,2352759,132586,54.61,0.85,0.46
3-June-2020,10.05,10.7,10.05,10.29,10.3418793347249,594040,800,6143490,312080,52.54,0.65,0.24
4-June-2020,10.65,10.66,10.14,10.29,10.3793551779355,209205,435,2171413,107146,51.22,0.52,-0.36
5-June-2020,10.6,10.65,10.37,10.59,10.5014557457119,262065,437,2752064,137565,52.49,0.28,-0.01
8-June-2020,10.66,11,10.45,10.55,10.7664514686108,366639,1047,3947401,200563,54.7,0.55,-0.11
9-June-2020,10.55,10.7,10.09,10.17,10.3025408438172,161836,667,1667322,80579,49.79,0.61,-0.38
10-June-2020,10.5,10.94,9.85,10.66,10.5139269156354,301323,889,3168088,119911,39.79,1.09,0.16
11-June-2020,10.66,10.72,10.3,10.36,10.461934772876,145185,505,1518916,90876,62.59,0.42,-0.3
12-June-2020,10.36,10.64,9.89,10.51,10.2678248578285,243368,343,2498860,149284,61.34,0.75,0.15
15-June-2020,10.95,11.41,10.5,11.28,11.0020594717636,608894,1571,6699088,385049,63.24,0.91,0.33
16-June-2020,11.54,11.9,10.5,11.31,11.4814837313022,1135893,2121,13041737,592140,52.13,1.4,-0.23
17-June-2020,11.8,11.9,10.49,10.8,10.9313872185254,461809,872,5048213,338101,73.21,1.41,-1
18-June-2020,10.8,11.1,10.45,10.79,10.821769718589,504600,1033,5460665,298340,59.12,0.65,-0.01
19-June-2020,11,11,10.46,10.65,10.701737188169,366224,561,3919233,226404,61.82,0.54,-0.35
22-June-2020,10.65,11.55,10.5,11.43,11.1738439888618,2005344,2785,22407401,1400657,69.85,1.05,0.78
23-June-2020,11.75,11.86,11.15,11.4,11.54690208154,774859,1256,8947221,355180,45.84,0.71,-0.35
24-June-2020,11.65,11.7,10.93,11.02,11.3709570831361,682459,1486,7760212,453645,66.47,0.77,-0.63
25-June-2020,10.7,11.4,10.7,11.04,11.0330388323304,459308,1005,5067563,227829,49.6,0.7,0.34
26-June-2020,11.3,11.64,11,11.46,11.3993666767759,1404654,1931,16012166,741623,52.8,0.64,0.16
29-June-2020,11.56,11.56,11.1,11.22,11.24312009656,364540,570,4098567,170073,46.65,0.46,-0.34
30-June-2020,10.8,11.3,10.8,11.02,11.0733195634168,381508,848,4224560,194317,50.93,0.5,0.22
1-July-2020,10.8,11.19,10.8,11.1,11.0502104338347,401789,742,4439853,195110,48.56,0.39,0.3
2-July-2020,11.25,11.3,11.05,11.11,11.22098372492,603868,950,6775993,389214,64.45,0.25,-0.14
3-July-2020,11.12,11.25,10.9,10.93,10.9981229836739,306870,786,3374994,144718,47.16,0.35,-0.19
6-July-2020,10.93,11,10.8,10.84,10.8674055799702,417099,884,4532784,189729,45.49,0.2,-0.09
7-July-2020,10.95,11.21,10.63,10.91,10.86196882659,361911,525,3931066,123941,34.25,0.58,-0.04
8-July-2020,10.95,12.22,10.95,11.54,11.8117484091236,3353969,4847,39616238,1763835,52.59,1.27,0.59
9-July-2020,12.45,12.45,11.6,11.67,11.8593678934422,430940,816,5110676,188613,43.77,0.85,-0.78
10-July-2020,11.5,11.8,11.3,11.57,11.5287958485587,282697,713,3259156,94841,33.55,0.5,0.07
13-July-2020,11.46,11.6,11.2,11.25,11.3400555059395,416532,948,4723496,244241,58.64,0.4,-0.21
14-July-2020,11.1,11.12,10.84,10.95,10.9581192163567,201214,357,2204927,122340,60.8,0.28,-0.15
15-July-2020,11,11.13,10.61,10.68,10.8646291245302,244543,417,2656869,84518,34.56,0.52,-0.32
16-July-2020,10.65,10.75,10.22,10.52,10.488663680911,422227,769,4428597,209642,49.65,0.53,-0.13
17-July-2020,10.8,10.8,10,10.62,10.4953354963088,212670,1229,2232043,108319,50.93,0.8,-0.18
20-July-2020,11.06,11.06,10.7,10.74,10.7637067529865,138709,349,1493023,99170,71.5,0.36,-0.32
21-July-2020,12.01,12.88,11.6,11.95,12.0814702611923,4044261,15693,48860619,2215275,54.78,1.28,-0.06
22-July-2020,12.1,12.2,11.55,11.62,11.7027928682842,318633,1092,3728896,147953,46.43,0.65,-0.48
23-July-2020,11.7,11.95,11.63,11.87,11.8532855025765,692999,3626,8214315,419449,60.53,0.32,0.17
24-July-2020,12.75,12.8,12.22,12.37,12.5186886572133,3154507,18835,39490291,1694361,53.71,0.58,-0.38
27-July-2020,12.37,12.4,11.6,11.72,11.7865466355577,771911,4274,9098165,477498,61.86,0.8,-0.65
28-July-2020,11.85,11.85,10.11,11.53,11.4078992733252,603296,1206,6882340,376202,62.36,1.74,-0.32
29-July-2020,11.65,12.73,11.1,12.41,12.3374796033023,2243623,3640,27680653,1057423,47.13,1.63,0.76
30-July-2020,12.68,12.68,12.03,12.11,12.3533083286484,1321619,1912,16326367,695133,52.6,0.65,-0.57
31-July-2020,12.3,12.68,11.64,12.14,12.1064866219215,1165414,1882,14109069,434026,37.24,1.04,-0.16
3-August-2020,12.2,12.2,11.84,11.98,11.9908724517741,315857,561,3787401,146992,46.54,0.36,-0.22
4-August-2020,11.8,12.15,11.8,11.93,11.9677133742277,361419,845,4325359,200732,55.54,0.35,0.13
5-August-2020,11.91,12.05,11.81,11.88,11.9280129370896,183658,370,2190675,68183,37.12,0.24,-0.03
6-August-2020,11.75,12.1,11.75,11.84,11.8893175041696,274009,774,3257780,115462,42.14,0.35,0.09
7-August-2020,11.9,11.9,11.73,11.85,11.835646322721,173729,381,2056195,77444,44.58,0.17,-0.05
10-August-2020,12.1,12.1,11.81,11.87,11.8692466996572,257852,758,3060509,142372,55.21,0.29,-0.23
11-August-2020,11.9,12,11.85,11.93,11.9337221887002,417636,740,4983952,283273,67.83,0.15,0.03
12-August-2020,12.3,12.41,12.11,12.14,12.1968634717345,416639,597,5081689,230463,55.31,0.3,-0.16
13-August-2020,12.2,12.26,12.03,12.16,12.1467663923761,222878,668,2707247,138683,62.22,0.23,-0.04
14-August-2020,12.03,12.61,11.94,12.05,12.3052295500438,656175,2281,8074384,366952,55.92,0.67,0.02
17-August-2020,12.06,12.21,12.01,12.03,12.0713966050186,192166,492,2319712,122949,63.98,0.2,-0.03
18-August-2020,12.01,12.2,11.96,12.08,12.0413819789939,90450,241,1089143,44859,49.6,0.24,0.07
19-August-2020,12.4,12.64,12.3,12.39,12.4381960223622,1050523,1540,13066611,586268,55.81,0.34,-0.01
20-August-2020,12.25,12.51,12.25,12.36,12.3753648139794,217234,403,2688350,105643,48.63,0.26,0.11
21-August-2020,12.49,14.5,12.4,14.21,13.6403033147469,4174014,6220,56934817,1802864,43.19,2.1,1.72
24-August-2020,14.4,14.95,13.67,14.09,14.2546675044602,1763362,3028,25136139,875667,49.66,1.28,-0.31
25-August-2020,14.2,15.34,14.2,14.76,14.8837512789135,996940,1810,14838207,476534,47.8,1.14,0.56
26-August-2020,15,15.1,14.05,14.36,14.5996515083396,1163299,2163,16983760,601824,51.73,1.05,-0.64
27-August-2020,14.49,14.49,13.81,13.88,14.0506553321952,717575,2001,10082399,409433,57.06,0.68,-0.61
28-August-2020,14,14.65,13.95,14.16,14.2928525182767,1334484,2302,19073583,682810,51.17,0.7,0.16
31-August-2020,14.21,14.56,13.4,13.53,13.8302947700661,724904,2122,10025636,390485,53.87,1.16,-0.68
1-September-2020,13.01,13.75,12.79,13.32,13.3071436293419,434751,1610,5785294,268805,61.83,0.96,0.31
2-September-2020,13.7,13.7,13.12,13.38,13.353767482784,229583,585,3065798,131582,57.31,0.58,-0.32
3-September-2020,13.5,13.5,13.15,13.27,13.270512523728,107995,271,1433149,43146,39.95,0.35,-0.23
4-September-2020,13.25,13.25,12.5,12.84,12.9398071667327,492135,1237,6368132,279470,56.79,0.75,-0.41
7-September-2020,13,13.15,12.56,12.64,12.8513754307047,389478,696,5005328,246444,63.28,0.59,-0.36
8-September-2020,12.86,12.86,12.26,12.43,12.6013338573212,173032,378,2180434,97867,56.56,0.6,-0.43
9-September-2020,11.8,12.55,11.8,12.33,12.268679030172,371901,906,4562734,199920,53.76,0.75,0.53
10-September-2020,12.8,12.8,12.35,12.56,12.5282207240217,272920,471,3419202,124787,45.72,0.45,-0.24
11-September-2020,12.85,12.85,12.11,12.56,12.4938325223285,338469,617,4228775,216562,63.98,0.74,-0.29
14-September-2020,12.79,13,12.3,12.65,12.7372425727773,551855,951,7029111,263499,47.75,0.7,-0.14
15-September-2020,13,13,12.71,12.8,12.8278509230962,191096,315,2451351,109603,57.35,0.29,-0.2
16-September-2020,12.8,12.95,12.69,12.74,12.7588778297592,63698,205,812715,39461,61.95,0.26,-0.06
17-September-2020,12.61,12.66,12.45,12.52,12.5442375581868,128036,139,1606114,63825,49.85,0.21,-0.09
18-September-2020,12.5,12.61,12.22,12.26,12.3804653383437,242963,724,3007995,123820,50.96,0.39,-0.24
21-September-2020,12.59,12.59,11.5,11.64,11.9303639913314,316546,1159,3776509,191216,60.41,1.09,-0.95
22-September-2020,11.5,11.5,11.1,11.32,11.3042474815557,288571,842,3262078,210777,73.04,0.4,-0.18
23-September-2020,11.4,11.61,10.92,11.13,11.1973363485546,107897,327,1208159,56627,52.48,0.69,-0.27
24-September-2020,11.15,11.15,10.55,10.81,10.7327215885614,128267,363,1376654,61314,47.8,0.6,-0.34
25-September-2020,11,11.36,10.79,11.31,11.1813651420933,206484,698,2308773,95392,46.2,0.57,0.31
28-September-2020,11.21,11.6,11.21,11.54,11.5021273299328,167816,554,1930241,119027,70.93,0.39,0.33
29-September-2020,11.6,11.65,11.25,11.31,11.3693648859678,58273,141,662527,28231,48.45,0.4,-0.29
30-September-2020,11.55,11.55,11.08,11.16,11.1630822955788,151770,454,1694221,95127,62.68,0.47,-0.39
1-October-2020,10.75,11.37,10.75,11.22,11.2429511480636,185704,471,2087861,127454,68.63,0.62,0.47
5-October-2020,11.6,11.6,11.25,11.38,11.388249368603,188075,601,2141845,148643,79.03,0.35,-0.22
6-October-2020,11.6,11.6,11.31,11.33,11.3455285613632,38321,126,434772,25387,66.25,0.29,-0.27
7-October-2020,11.41,11.41,11.15,11.19,11.2352038205697,29315,144,329360,21757,74.22,0.26,-0.22
8-October-2020,11.5,11.5,11.19,11.23,11.2759911957236,34983,188,394468,25309,72.35,0.31,-0.27
9-October-2020,11.21,11.45,11.18,11.29,11.3543164086076,182258,246,2069415,130136,71.4,0.27,0.08
12-October-2020,11.3,11.4,11.11,11.17,11.2507364408248,75023,245,844064,46678,62.22,0.29,-0.13
13-October-2020,11.3,11.3,10.91,10.99,10.9833939794906,90690,557,996084,53077,58.53,0.39,-0.31
14-October-2020,11.1,11.25,10.76,11.14,11.0140787403417,170967,500,1883044,82434,48.22,0.49,0.04
15-October-2020,11.25,11.25,10.86,10.91,11.0249216534846,53608,192,591024,39637,73.94,0.39,-0.34
16-October-2020,11,11.19,10.9,11.13,11.0222933806028,139907,427,1542096,112151,80.16,0.29,0.13
19-October-2020,11.31,12.56,11.25,11.91,11.9246931594281,402978,793,4805389,172733,42.86,1.31,0.6
20-October-2020,11.9,11.9,11.32,11.6,11.7104838557108,370007,621,4332961,249299,67.38,0.58,-0.3
21-October-2020,11.65,11.7,11.42,11.63,11.5463738423014,250389,568,2891085,159369,63.65,0.28,-0.02
22-October-2020,11.8,11.8,11.45,11.62,11.6169502390555,112317,226,1304781,35839,31.91,0.35,-0.18
23-October-2020,11.6,11.8,11.6,11.71,11.7379339495667,89901,154,1055252,27626,30.73,0.2,0.11
26-October-2020,11.99,11.99,11.39,11.44,11.5333333333333,198300,436,2287060,92255,46.52,0.6,-0.55
27-October-2020,11.55,11.55,11.31,11.37,11.3949744797801,50940,152,580460,29677,58.26,0.24,-0.18
28-October-2020,11.35,11.45,11.09,11.14,11.1716732932611,138583,460,1548204,81611,58.89,0.36,-0.21
29-October-2020,10.95,11.2,10.86,11.06,11.0188484603074,103722,449,1142897,62212,59.98,0.34,0.11
30-October-2020,11.11,11.11,10.86,11.05,11.0346781055846,85789,374,946654,46616,54.34,0.25,-0.06
2-November-2020,11.09,11.36,10.99,11.23,11.1725984762204,203704,440,2275903,132900,65.24,0.37,0.14
3-November-2020,11.4,11.4,11.13,11.18,11.2149559164247,95387,309,1069761,74893,78.51,0.27,-0.22
4-November-2020,11.15,11.21,11.07,11.14,11.1216117724638,28813,100,320447,16844,58.46,0.14,-0.01
5-November-2020,11.21,11.32,11.1,11.18,11.1923249610438,75726,192,847550,45868,60.57,0.22,-0.03
6-November-2020,11.5,11.5,11.06,11.17,11.167969839329,186468,419,2082469,125689,67.41,0.44,-0.33
9-November-2020,11.16,11.3,11.11,11.13,11.1603924862553,104768,372,1169252,75151,71.73,0.19,-0.03
10-November-2020,11,11.4,11,11.23,11.2485095016542,114559,263,1288618,62870,54.88,0.4,0.23
11-November-2020,11.21,11.46,11.21,11.29,11.2997485162459,198820,460,2246616,125379,63.06,0.25,0.08
12-November-2020,11.3,11.31,11.19,11.21,11.2342762147049,39701,144,446012,18200,45.84,0.12,-0.09
13-November-2020,11.2,11.26,11.09,11.21,11.1848161505001,80691,312,902514,40632,50.36,0.17,0.01
14-November-2020,11.44,11.44,11.23,11.31,11.2977620018629,39723,239,448781,33355,83.97,0.21,-0.13
17-November-2020,11.44,11.44,11.2,11.24,11.2262909455014,139820,448,1569660,104398,74.67,0.24,-0.2
18-November-2020,11.25,11.55,11.2,11.38,11.3645685357853,116151,571,1320006,62894,54.15,0.35,0.13
19-November-2020,11.38,11.41,11.12,11.21,11.322878586284,77413,204,876538,41599,53.74,0.29,-0.17
20-November-2020,11.34,11.36,11.17,11.24,11.2521761497256,244928,533,2755973,181781,74.22,0.19,-0.1
23-November-2020,11.36,11.8,11.3,11.65,11.4456745669193,111642,263,1277818,68405,61.27,0.5,0.29
24-November-2020,11.65,11.8,11.61,11.66,11.6932639174316,218970,538,2560474,168821,77.1,0.19,0.01
25-November-2020,11.75,12.3,11.69,11.82,11.9668983256163,562177,1103,6727515,358250,63.73,0.61,0.07
26-November-2020,11.82,11.95,11.74,11.8,11.7980351237234,144233,446,1701666,94560,65.56,0.21,-0.02
27-November-2020,11.8,12.51,11.79,12.18,12.2935515282042,872920,1327,10731287,439880,50.39,0.72,0.38
1-December-2020,12.49,12.71,12.29,12.44,12.5017265268126,554292,614,6929607,282793,51.02,0.42,-0.05
2-December-2020,12.6,12.69,12.35,12.61,12.5328769446354,560195,927,7020855,327906,58.53,0.34,0.01
3-December-2020,12.7,13.36,12.69,13.04,13.1088974556669,551225,839,7225952,305160,55.36,0.67,0.34
4-December-2020,13.3,14.3,13.18,14.19,13.9123082038054,1182049,1707,16445030,497773,42.11,1.12,0.89
7-December-2020,14.4,15.15,14.31,15.08,14.889421229298,1371303,1690,20417908,722037,52.65,0.84,0.68
8-December-2020,15.6,16,14,15.41,14.9722308906265,1121570,1487,16792405,460248,41.04,2,-0.19
9-December-2020,15.67,15.95,15.35,15.53,15.678257319761,1817614,2520,28497020,1021708,56.21,0.6,-0.14
10-December-2020,15.55,15.55,14.36,14.66,14.6549670078965,813528,1084,11922226,446826,54.92,1.19,-0.89
11-December-2020,14.66,15.15,14.33,14.5,14.7665902753784,946443,1380,13975736,650034,68.68,0.82,-0.16
14-December-2020,14.85,14.85,14.18,14.33,14.3997222389433,465148,1201,6698002,298328,64.14,0.67,-0.52
15-December-2020,14.4,14.52,14.03,14.15,14.1777006180302,310179,971,4397625,200631,64.68,0.49,-0.25
16-December-2020,14.05,14.5,14.05,14.27,14.3450452320784,419061,866,6011449,291582,69.58,0.45,0.22
17-December-2020,14.11,14.35,13.61,13.75,13.9919585254239,294349,1028,4118519,174064,59.14,0.74,-0.36
18-December-2020,13.5,13.72,13,13.38,13.3524203732916,445014,1095,5942014,249127,55.98,0.72,-0.12
21-December-2020,13.45,13.45,11.9,12.16,12.8572818300838,466689,833,6000352,303192,64.97,1.55,-1.29
22-December-2020,12.18,12.6,11.56,12.45,12.0667083358741,655960,1638,7915278,340034,51.84,1.04,0.27
23-December-2020,12.9,13.3,12.46,13.19,12.9406927190066,337193,1076,4363511,167235,49.6,0.84,0.29
24-December-2020,13.24,13.76,13.1,13.27,13.4710598266834,172632,486,2325536,87385,50.62,0.66,0.03
28-December-2020,13.5,13.5,13.19,13.28,13.3113486905357,286033,806,3807485,174134,60.88,0.31,-0.22
29-December-2020,13.39,13.46,13.1,13.17,13.2733319698873,102681,287,1362919,56225,54.76,0.36,-0.22
30-December-2020,13.16,13.16,12.1,13.06,12.9808377037229,212605,667,2759791,147158,69.22,1.06,-0.1
31-December-2020,13.3,13.3,12.99,13.04,13.0590808890771,207766,710,2713233,112887,54.33,0.31,-0.26
1-January-2021,13.11,13.74,13.11,13.67,13.5699723089148,329709,599,4474142,124945,37.9,0.63,0.56
4-January-2021,13.75,14,13.39,13.68,13.6434671053418,585399,1125,7986872,353820,60.44,0.61,-0.07
5-January-2021,13.7,13.7,13.43,13.51,13.5325899364957,119362,318,1615277,75671,63.4,0.27,-0.19
6-January-2021,13.75,13.75,13.1,13.35,13.4678706071893,308487,1027,4154663,173847,56.35,0.65,-0.4
7-January-2021,13.15,13.65,13.15,13.59,13.5100026915878,319514,824,4316635,193528,60.57,0.5,0.44
8-January-2021,13.75,14.5,13.5,14.12,14.138911144065,686482,995,9706108,295000,42.97,1,0.37
11-January-2021,14.31,14.47,13.6,13.87,14.0183365928352,527688,601,7397308,222083,42.09,0.87,-0.44
12-January-2021,13.95,15.35,13.68,14.74,14.533453548512,2040785,2702,29659654,952377,46.67,1.67,0.79
13-January-2021,14.88,15.1,14.4,14.83,14.7808245979835,700220,997,10349829,406284,58.02,0.7,-0.05
14-January-2021,14.63,15.13,14.52,14.74,14.8421483052014,363170,723,5390223,173945,47.9,0.61,0.11
15-January-2021,14.99,14.99,14.1,14.55,14.575685468973,295017,639,4300075,120560,40.87,0.89,-0.44
18-January-2021,14.98,15.1,14.6,14.75,14.9221248528214,970759,1738,14485787,571809,58.9,0.5,-0.23
19-January-2021,15,16.17,14.84,15.89,15.6940980161164,4260381,4872,66862837,1959568,46,1.33,0.89
20-January-2021,16,16.45,15.74,16.07,16.0730960483404,2257988,2828,36292858,1143875,50.66,0.71,0.07
21-January-2021,15.85,16.21,14.84,15.06,15.4853827804917,1416138,2309,21929439,851357,60.12,1.37,-0.79
22-January-2021,15.15,15.26,14.23,14.44,14.6689295779641,677004,1690,9930924,277439,40.98,1.03,-0.71
25-January-2021,14.55,14.74,13.51,13.61,13.9406789017317,706494,966,9849006,501431,70.97,1.23,-0.94
27-January-2021,13.99,14.24,13.61,13.94,13.9593684832761,730812,1316,10201674,298333,40.82,0.63,-0.05
28-January-2021,13.96,14.36,13.78,14.22,14.0916249105225,304546,583,4291548,118812,39.01,0.58,0.26
29-January-2021,14.9,15.42,14.26,14.97,14.9665925216566,592083,1392,8861465,242766,41,1.16,0.07
1-February-2021,15.11,15.65,13.2,14.86,15.1123071321154,1710951,3203,25856417,666990,38.98,2.45,-0.25
2-February-2021,15,15.56,14.93,15,15.1687992902554,855519,2036,12977196,398225,46.55,0.63,0
3-February-2021,15.2,15.45,15.06,15.26,15.2500899621156,847579,1830,12925656,515955,60.87,0.39,0.06
4-February-2021,15.4,16.18,15.36,16.05,15.8809776620636,1050097,1891,16676567,423851,40.36,0.82,0.65
5-February-2021,16.5,16.85,16.06,16.18,16.4607220041069,1188719,1873,19567173,511838,43.06,0.79,-0.32
8-February-2021,16.6,16.7,16.13,16.32,16.3743175904561,814760,1823,13341139,403529,49.53,0.57,-0.28
9-February-2021,16.4,16.4,15.85,15.96,16.0479637770353,568700,1032,9126477,232297,40.85,0.55,-0.44
10-February-2021,16,16,15.29,15.41,15.6212098079331,491235,1456,7673685,236938,48.23,0.71,-0.59
11-February-2021,16.4,16.4,15.82,15.97,16.0266848625586,545178,1344,8737396,262841,48.21,0.58,-0.43
12-February-2021,15.73,16.1,15.71,15.78,15.9094767131469,331539,1031,5274612,132593,39.99,0.39,0.05
15-February-2021,16.35,16.35,15.78,15.92,15.9787997321775,141885,566,2267152,48229,33.99,0.57,-0.43
16-February-2021,18.1,19.1,17.71,19.1,18.7427937737152,3724661,5296,69810553,2942492,79,1.39,1
17-February-2021,20,22.92,20,22.92,22.5883634052736,9384773,8373,211986663,4423448,47.13,2.92,2.92
18-February-2021,25.21,25.21,25.21,25.21,25.2099997165417,1446421,1624,36464273,1446421,100,0,0
19-February-2021,26.83,27.73,22.69,23.41,25.5603172404137,13570150,28251,346857339,5118115,37.72,5.04,-3.42
22-February-2021,23,23.37,21.07,21.71,21.7624463556374,5269193,11095,114670530,2654599,50.38,2.3,-1.29
23-February-2021,22,23.08,20.6,21.36,22.232792580285,2146821,3687,47729826,848207,39.51,2.48,-0.64
24-February-2021,22.15,23.49,22,23.49,23.2201310359485,4018134,5042,93301598,2430239,60.48,1.49,1.34
